94.101,1242,1774513215.03835
94.201,1290,1774513215.13835
94.301,1378,1774513215.23835
94.401,1440,1774513215.33835
94.501,1550,1774513215.43835
94.601,1612,1774513215.53835
94.701,1679,1774513215.63835
94.801,1721,1774513215.73835
94.901,1738,1774513215.83835
95.001,1749,1774513215.93835
95.101,1737,1774513216.03835
95.201,1712,1774513216.13835
95.301,1666,1774513216.23835
95.401,1624,1774513216.33835
95.501,1558,1774513216.43835
95.601,1408,1774513216.53835
95.701,1339,1774513216.63835
95.801,1324,1774513216.73835
95.901,1317,1774513216.83835
96.001,1358,1774513216.93835
96.101,1404,1774513217.03835
96.201,1452,1774513217.13835
96.301,1518,1774513217.23835
96.401,1558,1774513217.33835
96.501,1618,1774513217.43835
96.601,1641,1774513217.53835
96.701,1630,1774513217.63835
96.801,1636,1774513217.73835
96.901,1607,1774513217.83835
97.001,1598,1774513217.93835
97.101,1564,1774513218.03835
97.201,1535,1774513218.13835
97.301,1515,1774513218.23835
97.401,1488,1774513218.33835
97.501,1457,1774513218.43835
97.601,1443,1774513218.53835
97.701,1431,1774513218.63835
97.801,1391,1774513218.73835
97.901,1390,1774513218.83835
98.001,1397,1774513218.93835
98.101,1420,1774513219.03835
98.201,1438,1774513219.13835
98.301,1441,1774513219.23835
98.401,1436,1774513219.33835
98.501,1417,1774513219.43835
98.601,1409,1774513219.53835
98.701,1408,1774513219.63835
98.801,1405,1774513219.73835
98.901,1392,1774513219.83835
99.001,1387,1774513219.93835
99.101,1380,1774513220.03835
99.201,1309,1774513220.13835
99.301,1256,1774513220.23835
99.401,1214,1774513220.33835
99.501,1194,1774513220.43835
99.601,1195,1774513220.53835
99.701,1236,1774513220.63835
99.801,1215,1774513220.73835
99.901,1195,1774513220.83835
100.001,1183,1774513220.93835
100.101,1184,1774513221.03835
100.201,1200,1774513221.13835
100.301,1235,1774513221.23835
100.401,1287,1774513221.33835
100.501,1322,1774513221.43835
100.601,1368,1774513221.53835
100.701,1394,1774513221.63835
100.801,1426,1774513221.73835
100.901,1439,1774513221.83835
101.001,1449,1774513221.93835
101.101,1522,1774513222.03835
101.201,1542,1774513222.13835
101.301,1547,1774513222.23835
101.401,1570,1774513222.33835
101.501,1560,1774513222.43835
101.601,1553,1774513222.53835
101.701,1548,1774513222.63835
101.801,1583,1774513222.73835
101.901,1631,1774513222.83835
102.001,1675,1774513222.93835
102.101,1722,1774513223.03835
102.201,1746,1774513223.13835
102.301,1737,1774513223.23835
102.401,1711,1774513223.33835
102.501,1673,1774513223.43835
102.601,1620,1774513223.53835
102.701,1561,1774513223.63835
102.801,1488,1774513223.73835
102.901,1408,1774513223.83835
103.001,1389,1774513223.93835
103.101,1383,1774513224.03835
103.201,1416,1774513224.13835
103.301,1445,1774513224.23835
103.401,1498,1774513224.33835
103.501,1534,1774513224.43835
103.601,1575,1774513224.53835
103.701,1590,1774513224.63835
103.801,1574,1774513224.73835
103.901,1566,1774513224.83835
104.001,1563,1774513224.93835
104.101,1532,1774513225.03835
104.201,1477,1774513225.13835
104.301,1461,1774513225.23835
104.401,1458,1774513225.33835
104.501,1447,1774513225.43835
104.601,1434,1774513225.53835
104.701,1380,1774513225.63835
104.801,1345,1774513225.73835
104.901,1318,1774513225.83835
105.001,1317,1774513225.93835
105.101,1309,1774513226.03835
105.201,1304,1774513226.13835
105.301,1308,1774513226.23835
105.401,1310,1774513226.33835
105.501,1315,1774513226.43835
105.601,1319,1774513226.53835
105.701,1295,1774513226.63835
105.801,1288,1774513226.73835
105.901,1283,1774513226.83835
106.001,1274,1774513226.93835
106.101,1290,1774513227.03835
